chrom	start	end	0	0.1	0.2	0.3	0.4	0.5	0.1.1	0.2.1	0.3.1	0.4.1	0.6	0.1.2	0.2.2	0.3.2	0.4.2	0.7	0.1.3	0.2.3	0.3.3	0.4.3	0.8	0.1.4	0.2.4	0.3.4	0.4.4	0.9	0.1.5	0.2.5	0.3.5	0.4.5	0.10	0.1.6	0.2.6	0.3.6	0.4.6	0.11	0.1.7	0.2.7	0.3.7	0.4.7	0.12	0.1.8	0.2.8	0.3.8	0.4.8	0.13	0.1.9	0.2.9	0.3.9	0.4.9	0.14	0.1.10	0.2.10	0.3.10	0.4.10	0.15	0.1.11	0.2.11	0.3.11	0.4.11	0.16	0.1.12	0.2.12	0.3.12	0.4.12	0.17	0.1.13	0.2.13	0.3.13	0.4.13	0.18	0.1.14	0.2.14	0.3.14	0.4.14	0.19	0.1.15	0.2.15	0.3.15	0.4.15	0.20	0.1.16	0.2.16	0.3.16	0.4.16	0.21	0.1.17	0.2.17	0.3.17	0.4.17	0.22	0.1.18	0.2.18	0.3.18	0.4.18	0.23	0.1.19	0.2.19	0.3.19	0.4.19	0.24	0.1.20	0.2.20	0.3.20	0.4.20	0.25	0.1.21	0.2.21	0.3.21	0.4.21	0.26	0.1.22	0.2.22	0.3.22	0.4.22	0.27	0.1.23	0.2.23	0.3.23	0.4.23	0.28	0.1.24	0.2.24	0.3.24	0.4.24	0.29	0.1.25	0.2.25	0.3.25	0.4.25	0.30	0.1.26	0.2.26	0.3.26	0.4.26	0.31	0.1.27	0.2.27	0.3.27	0.4.27	0.32	0.1.28	0.2.28	0.3.28	0.4.28	0.33	0.1.29	0.2.29	0.3.29	0.4.29	0.34	0.1.30	0.2.30	0.3.30	0.4.30	0.35	0.1.31	0.2.31	0.3.31	0.4.31	0.36	0.1.32	0.2.32	0.3.32	0.4.32	0.37	0.1.33	0.2.33	0.3.33	0.4.33	0.38	0.1.34	0.2.34	0.3.34	0.4.34	0.39	0.1.35	0.2.35	0.3.35	0.4.35	0.40	0.1.36	0.2.36	0.3.36	0.4.36	0.41	0.1.37	0.2.37	0.3.37	0.4.37	0.42	0.1.38	0.2.38	0.3.38	0.4.38	0.43	0.1.39	0.2.39	0.3.39	0.4.39	0.44	0.1.40	0.2.40	0.3.40	0.4.40	0.45	0.1.41	0.2.41	0.3.41	0.4.41	0.46	0.1.42	0.2.42	0.3.42	0.4.42	0.47	0.1.43	0.2.43	0.3.43	0.4.43	0.48	0.1.44	0.2.44	0.3.44	0.4.44	0.49	0.1.45	0.2.45	0.3.45	0.4.45	0.50	0.1.46	0.2.46	0.3.46	0.4.46	0.51	0.1.47	0.2.47	0.3.47	0.4.47	0.52	0.1.48	0.2.48	0.3.48	0.4.48	0.53	0.1.49	0.2.49	0.3.49	0.4.49	0.54	0.1.50	0.2.50	0.3.50	0.4.50	0.55	0.1.51	0.2.51	0.3.51	0.4.51	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140
chr8	6550500	6550999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	chr8	6550500	6550999	0.0	2.0	2.0	12.0	32.0	0.0	0.0	2.0	11.0	27.0	69.0	4.0	1.0	0.0	0.0	0.0	2.0	4.0	22.0	31.0	0.0	1.0	3.0	13.0	29.0	0.0	0.0	0.0	5.0	44.0	1.0	7.0	7.0	32.0	55.0	0.0	0.0	8.0	18.0	45.0	1.0	3.0	10.0	17.0	14.0	0.0	0.0	1.0	7.0	47.0	0.0	0.0	0.0	2.0	13.0	6.0	12.0	7.0	44.0	57.0	0.0	1.0	2.0	5.0	26.0	0.0	0.0	0.0	2.0	5.0	4.0	4.0	10.0	10.0	14.0	1.0	0.0	0.0	12.0	38.0	4.0	2.0	2.0	12.0	21.0	2.0	1.0	1.0	6.0	31.0	0.0	3.0	3.0	8.0	25.0
chr8	8325500	8325999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr8	8325500	8325999	0.0	1.0	1.0	9.0	48.0	0.0	0.0	1.0	7.0	32.0	0.0	1.0	1.0	11.0	46.0	1.0	2.0	1.0	13.0	40.0	0.0	1.0	0.0	10.0	47.0	69.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	84.0	0.0	0.0	4.0	12.0	55.0	0.0	1.0	0.0	8.0	22.0	0.0	0.0	1.0	10.0	46.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	5.0	23.0	130.0	2.0	0.0	0.0	2.0	40.0	0.0	0.0	0.0	4.0	10.0	0.0	1.0	4.0	10.0	21.0	1.0	3.0	0.0	4.0	47.0	4.0	2.0	1.0	5.0	23.0	5.0	2.0	1.0	10.0	52.0	0.0	2.0	1.0	12.0	37.0
chr8	8374500	8374999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr8	8374500	8374999	19.0	12.0	12.0	14.0	15.0	0.0	0.0	3.0	33.0	94.0	1.0	3.0	3.0	24.0	54.0	2.0	4.0	14.0	40.0	96.0	5.0	4.0	10.0	18.0	64.0	0.0	3.0	2.0	26.0	125.0	1.0	2.0	2.0	42.0	133.0	3.0	4.0	11.0	54.0	62.0	0.0	0.0	3.0	12.0	45.0	2.0	1.0	4.0	14.0	74.0	1.0	0.0	0.0	3.0	16.0	1.0	4.0	1.0	28.0	103.0	0.0	1.0	1.0	10.0	32.0	0.0	2.0	0.0	8.0	21.0	0.0	0.0	3.0	13.0	37.0	1.0	1.0	2.0	12.0	43.0	1.0	3.0	7.0	20.0	24.0	1.0	1.0	1.0	8.0	72.0	1.0	0.0	5.0	22.0	43.0
chr8	8807000	8807499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr8	8807000	8807499	0.0	2.0	3.0	15.0	70.0	0.0	5.0	4.0	40.0	42.0	2.0	4.0	11.0	14.0	22.0	61.0	17.0	6.0	5.0	3.0	1.0	10.0	12.0	29.0	30.0	1.0	0.0	3.0	30.0	143.0	1.0	8.0	8.0	33.0	51.0	0.0	8.0	7.0	22.0	45.0	0.0	6.0	8.0	24.0	16.0	1.0	0.0	7.0	17.0	46.0	0.0	1.0	3.0	3.0	30.0	0.0	0.0	0.0	3.0	21.0	0.0	1.0	0.0	2.0	41.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	6.0	45.0	0.0	1.0	0.0	2.0	10.0	1.0	0.0	4.0	9.0	30.0	0.0	0.0	0.0	2.0	16.0	0.0	1.0	0.0	16.0	37.0
chr8	9679000	9679499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr8	9679000	9679499	0.0	0.0	0.0	4.0	25.0	0.0	0.0	0.0	2.0	12.0	0.0	0.0	3.0	6.0	29.0	0.0	0.0	0.0	4.0	18.0	0.0	0.0	1.0	3.0	22.0	0.0	0.0	1.0	8.0	12.0	0.0	0.0	1.0	4.0	39.0	1.0	0.0	3.0	5.0	34.0	0.0	1.0	1.0	5.0	24.0	0.0	0.0	1.0	4.0	32.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	77.0	0.0	0.0	0.0	1.0	45.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	2.0	9.0	39.0	0.0	0.0	0.0	2.0	27.0	0.0	0.0	0.0	11.0	36.0	0.0	0.0	0.0	6.0	41.0	28.0	6.0	2.0	5.0	22.0
chr8	9780000	9780499	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	chr8	9780000	9780499	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	2.0	29.0	0.0	0.0	0.0	4.0	52.0	0.0	1.0	2.0	2.0	38.0	1.0	1.0	2.0	5.0	35.0	0.0	1.0	0.0	2.0	13.0	0.0	2.0	0.0	7.0	106.0	0.0	0.0	0.0	6.0	43.0	0.0	0.0	1.0	3.0	47.0	0.0	0.0	0.0	8.0	50.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	59.0	0.0	1.0	0.0	22.0	35.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	11.0	78.0	0.0	0.0	0.0	7.0	26.0	2.0	2.0	1.0	19.0	57.0	22.0	4.0	0.0	1.0	8.0	0.0	0.0	1.0	20.0	70.0
chr8	10188000	10188499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr8	10188000	10188499	0.0	1.0	2.0	5.0	27.0	0.0	0.0	0.0	4.0	29.0	7.0	6.0	6.0	15.0	10.0	1.0	2.0	2.0	6.0	21.0	0.0	0.0	6.0	6.0	24.0	0.0	2.0	1.0	5.0	40.0	1.0	8.0	5.0	14.0	22.0	0.0	0.0	1.0	8.0	27.0	12.0	10.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0	28.0	0.0	0.0	0.0	1.0	7.0	9.0	4.0	0.0	5.0	14.0	5.0	4.0	12.0	9.0	7.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	13.0	30.0	0.0	0.0	0.0	3.0	15.0	3.0	2.0	2.0	12.0	35.0	0.0	0.0	0.0	2.0	15.0	0.0	0.0	7.0	20.0	53.0
chr8	10404500	10404999	0	1	1	2	42	0	0	0	5	87	0	0	0	2	21	0	0	0	2	25	0	0	0	3	83	4	2	0	3	33	0	1	0	7	46	0	0	0	4	29	1	0	1	5	43	0	0	0	1	28	0	0	0	5	35	0	0	0	4	46	18	2	1	2	17	0	0	0	2	37	0	0	0	5	47	0	0	0	4	42	0	1	0	10	53	0	1	0	2	53	0	0	0	4	28	0	0	0	3	40	0	2	1	6	48	0	0	0	4	36	0	0	0	3	40	0	0	0	4	34	0	0	0	5	26	0	0	0	4	48	1	1	0	9	23	0	0	0	6	34	0	0	0	4	36	0	0	0	2	45	0	0	0	7	60	0	0	0	1	23	0	0	0	2	40	0	0	0	2	41	0	0	0	16	171	4	0	1	3	26	0	0	0	6	44	0	0	0	1	22	0	0	0	5	45	0	1	0	1	50	0	0	0	3	38	0	0	0	1	21	0	0	0	1	49	0	0	0	1	42	0	0	0	3	54	0	0	0	2	71	0	0	0	3	33	0	0	0	5	29	0	0	0	7	58	0	0	0	5	35	0	0	0	9	45	0	0	0	5	55	chr8	10404500	10404999	0.0	0.0	1.0	17.0	113.0	0.0	2.0	2.0	27.0	74.0	0.0	0.0	1.0	10.0	55.0	0.0	4.0	7.0	21.0	71.0	0.0	0.0	1.0	12.0	77.0	0.0	1.0	3.0	25.0	166.0	0.0	0.0	0.0	22.0	112.0	1.0	3.0	3.0	26.0	104.0	0.0	0.0	0.0	13.0	32.0	0.0	2.0	0.0	20.0	90.0	0.0	0.0	0.0	2.0	37.0	0.0	3.0	2.0	28.0	98.0	0.0	0.0	1.0	14.0	13.0	1.0	0.0	1.0	11.0	22.0	33.0	11.0	2.0	0.0	0.0	1.0	0.0	0.0	5.0	41.0	0.0	0.0	2.0	9.0	17.0	2.0	6.0	2.0	10.0	45.0	0.0	0.0	0.0	7.0	18.0
chr8	17138500	17138999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr8	17138500	17138999	6.0	1.0	0.0	6.0	8.0	1.0	0.0	0.0	0.0	10.0	1.0	3.0	1.0	10.0	19.0	1.0	0.0	1.0	4.0	12.0	14.0	8.0	1.0	3.0	1.0	0.0	0.0	3.0	6.0	22.0	7.0	7.0	4.0	14.0	26.0	0.0	0.0	1.0	10.0	19.0	1.0	2.0	3.0	9.0	13.0	0.0	0.0	0.0	6.0	35.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	2.0	11.0	45.0	0.0	0.0	0.0	4.0	23.0	1.0	0.0	0.0	1.0	3.0	0.0	2.0	1.0	14.0	32.0	0.0	0.0	1.0	5.0	26.0	1.0	1.0	3.0	7.0	28.0	0.0	0.0	0.0	2.0	32.0	0.0	1.0	0.0	8.0	31.0
chr8	17450500	17450999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	chr8	17450500	17450999	5.0	4.0	12.0	21.0	30.0	7.0	8.0	13.0	21.0	14.0	5.0	8.0	19.0	33.0	15.0	6.0	12.0	16.0	13.0	21.0	1.0	9.0	23.0	25.0	29.0	7.0	16.0	14.0	25.0	25.0	5.0	8.0	25.0	33.0	48.0	3.0	7.0	18.0	26.0	24.0	0.0	3.0	7.0	20.0	18.0	0.0	9.0	20.0	25.0	25.0	0.0	2.0	1.0	10.0	6.0	33.0	24.0	6.0	8.0	6.0	5.0	7.0	16.0	17.0	4.0	0.0	3.0	0.0	7.0	2.0	5.0	14.0	20.0	19.0	4.0	7.0	8.0	5.0	7.0	7.0	3.0	11.0	18.0	20.0	18.0	4.0	6.0	1.0	16.0	13.0	17.0	7.0	12.0	17.0	8.0
chr8	21980500	21980999	0	0	0	2	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0	0	1	0	0	0	1	2	0	0	0	2	0	0	1	0	0	5	0	0	0	0	2	0	0	0	0	3	0	0	0	1	1	0	0	0	0	4	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	1	2	2	0	0	0	3	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3	0	0	1	2	3	0	0	0	1	7	0	0	0	0	1	0	0	0	0	1	0	0	0	1	3	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	2	0	0	0	1	3	0	0	0	0	3	0	0	0	0	2	0	0	0	2	2	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	1	0	1	1	0	1	0	2	8	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	3	0	0	0	2	1	chr8	21980500	21980999	0.0	0.0	1.0	10.0	41.0	0.0	0.0	0.0	4.0	29.0	0.0	1.0	4.0	10.0	34.0	0.0	0.0	0.0	15.0	50.0	2.0	2.0	2.0	19.0	32.0	0.0	2.0	2.0	9.0	77.0	19.0	9.0	3.0	26.0	31.0	0.0	0.0	0.0	9.0	54.0	0.0	0.0	0.0	5.0	22.0	0.0	0.0	0.0	7.0	39.0	0.0	0.0	0.0	2.0	14.0	0.0	1.0	0.0	16.0	61.0	0.0	0.0	0.0	4.0	35.0	0.0	0.0	0.0	1.0	7.0	0.0	2.0	2.0	6.0	29.0	1.0	0.0	1.0	2.0	29.0	0.0	3.0	0.0	18.0	74.0	0.0	0.0	0.0	10.0	27.0	0.0	2.0	0.0	17.0	62.0
chr8	22050000	22050499	1	4	10	24	26	1	5	27	52	33	0	0	3	29	26	0	2	7	17	12	1	7	16	31	12	1	0	1	26	22	3	11	33	38	29	0	0	11	25	20	0	2	2	20	36	0	1	1	12	16	0	0	7	25	22	2	13	15	16	8	1	1	4	21	18	0	0	4	20	30	0	1	6	24	22	0	3	5	34	35	0	2	4	18	34	0	1	3	31	47	0	0	1	14	22	0	0	6	24	20	0	10	25	55	19	2	3	2	19	45	0	4	4	27	25	1	0	4	28	17	0	2	5	20	42	0	2	14	32	33	5	3	9	11	12	0	0	0	24	20	0	1	2	15	27	1	0	3	29	35	0	2	15	39	35	0	7	6	41	64	0	0	4	28	16	1	4	13	22	13	0	0	7	51	77	0	5	4	22	10	1	3	13	31	22	0	0	6	28	26	0	2	2	28	45	0	0	3	40	43	0	0	2	23	34	2	1	2	13	17	2	13	22	10	7	0	5	10	45	23	0	0	4	24	10	4	15	17	16	12	5	5	11	22	9	0	3	10	18	23	0	0	6	31	30	2	3	9	33	25	2	1	5	27	22	2	3	10	35	41	chr8	22050000	22050499	45.0	26.0	2.0	0.0	0.0	4.0	10.0	12.0	16.0	4.0	0.0	0.0	1.0	14.0	22.0	10.0	20.0	17.0	15.0	3.0	0.0	1.0	3.0	15.0	33.0	7.0	27.0	24.0	30.0	32.0	1.0	5.0	2.0	21.0	30.0	0.0	1.0	3.0	11.0	19.0	1.0	0.0	1.0	6.0	10.0	1.0	0.0	0.0	6.0	37.0	0.0	0.0	0.0	3.0	14.0	22.0	18.0	7.0	23.0	30.0	1.0	2.0	2.0	2.0	1.0	0.0	1.0	1.0	7.0	6.0	0.0	6.0	7.0	5.0	2.0	0.0	0.0	4.0	11.0	19.0	2.0	2.0	1.0	12.0	6.0	8.0	5.0	4.0	15.0	12.0	7.0	10.0	8.0	3.0	7.0
chr8	22057000	22057499	3	0	1	1	2	10	3	0	2	1	1	0	0	1	0	1	2	1	2	1	4	2	6	3	2	3	1	1	1	1	5	0	0	0	1	3	1	0	0	0	3	1	0	0	0	4	1	1	1	2	2	0	1	4	2	1	1	1	0	1	0	0	0	1	3	2	0	0	0	0	0	1	0	4	2	1	1	1	0	2	1	1	0	3	7	4	5	1	1	1	0	2	0	3	0	3	2	0	0	2	2	2	0	0	1	0	1	0	2	3	0	1	0	0	5	0	0	2	1	1	2	1	0	0	1	5	1	0	1	0	0	0	1	3	3	0	1	3	1	0	1	0	2	1	2	8	0	1	2	2	4	1	1	3	3	1	1	1	1	3	2	1	1	3	4	0	1	0	2	1	0	6	5	11	7	1	0	2	1	1	3	0	0	0	1	1	0	0	1	1	2	1	0	4	1	3	0	0	1	0	0	1	1	0	0	0	0	1	0	1	2	0	1	1	0	2	3	2	0	1	0	0	2	6	3	2	0	1	0	0	0	2	0	5	2	1	2	1	2	2	3	2	0	0	1	1	1	2	4	0	0	0	1	1	1	0	1	1	0	1	chr8	22057000	22057499	4.0	2.0	1.0	5.0	7.0	2.0	1.0	0.0	6.0	11.0	1.0	4.0	6.0	6.0	14.0	20.0	2.0	1.0	2.0	1.0	0.0	4.0	4.0	5.0	8.0	1.0	2.0	3.0	5.0	6.0	0.0	2.0	14.0	20.0	16.0	2.0	6.0	3.0	4.0	7.0	0.0	2.0	2.0	2.0	10.0	0.0	3.0	4.0	5.0	10.0	0.0	0.0	0.0	2.0	2.0	3.0	4.0	13.0	17.0	17.0	0.0	0.0	0.0	3.0	14.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	19.0	0.0	1.0	0.0	3.0	12.0	0.0	0.0	0.0	3.0	4.0	0.0	1.0	1.0	9.0	15.0	0.0	1.0	1.0	0.0	3.0
